event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM54016,2025-12-09,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,Islamic State Somalia Province,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Canjeel,10.9552,50.2778,1,Local Network,Other,"On 9 December 2025, Puntland Dervish Force clashed with Islamic State Somalia Province in Canjeel village (Qandala, Bari). There were no casualties.",0,,1768354736
SOM54017,2025-12-09,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Middle Juba,Saakow,,Salagle,1.8100,42.2899,1,Local Network,Other,"Movement of forces: On 9 December 2025, Al Shabaab gathered in the vicinity of Salagle village (Saakow, Middle Juba). The fighters announced a new recruitment of local fighters in the Middle Juba region.",0,,1768354736
SOM54018,2025-12-08,2025,1,Political violence,Violence against civilians,Attack,Al Shabaab,,Rebel group,Civilians (Somalia),,Civilians,Rebel group-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Middle Juba,Saakow,,Saakow,1.6394,42.4522,1,Local Network,Other,"On 8 December 2025, Al Shabaab assaulted a civilian youth in Saakow town (Saakow, Middle Juba) accused of a sexual offense. The victim was briefly detained and released later. Extent of injuries unknown.",0,,1768354736
SOM54019,2025-12-06,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State Somalia Province,,Rebel group,Military Forces of Somalia (2022-) Puntland Dervish Force,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bari,Qandala,,Daanyo,11.0771,50.1374,2,Local Network,Other,"On 6 December 2025, an IED planted by Islamic State Somalia Province exploded, targeting Puntland Dervish Force near Daanyo village (Qandala, Bari). 1 soldier was injured.",0,,1774983109
SOM54020,2025-12-07,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Kulmiye Party,Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Woqooyi Galbeed,Hargeysa,,Mahamud Haybe,9.5833,44.0667,1,Local Network,Other,"On 7 December 2025, supporters of the Kulmiye protested in Mahamud Haybe village (Hargeysa, Woqooyi Galbeed) against the targeted assassination of Musa Bihi Abdi.",0,crowd size=no report,1768354736
SOM54021,2025-12-04,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Sool,Xudun,,Xudun,9.1549,47.4776,1,Local Network,Other,"On 4 December 2025, residents and taxi drivers protested in Xudun town (Xudun, Sool) rejecting extra taxes at the town's customs entrance.",0,crowd size=no report,1768354736
SOM54022,2025-12-08,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),Taxi Drivers (Somalia),Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Sool,Xudun,,Xudun,9.1549,47.4776,1,Local Network,Other,"On 8 December 2025, residents and taxi drivers protested in Xudun town (Xudun, Sool) rejecting extra taxes at the town's customs entrance.",0,crowd size=no report,1768354736
SOM54023,2025-12-04,2025,1,Political violence,Battles,Non-state actor overtakes territory,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kobon,0.0356,42.7091,1,Local Network,Other,"On 4 December 2025, Al Shabaab clashed with government security forces and Jubaland security forces in Kobon village (Jamaame, Lower Juba). The militants took control over the village (initial takeover by security forces was on 20 November 2025). There were no casualties.",0,,1771358479
SOM54024,2025-12-04,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Bangeeni,0.0500,42.7167,1,Local Network,Other,"Movement of forces: On 4 December 2025, Al Shabaab arrived in the vicinity of Bangeeni village (Jamaame, Lower Juba).",0,,1768354736
SOM54026,2025-12-04,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Jamaame,0.0692,42.7382,1,Local Network,Other,"Movement of forces: On 4 December 2025, Al Shabaab were seen mobilizing and regrouping in Jamaame town (Jamaame, Lower Juba).",0,,1768354736
SOM54027,2025-12-04,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Kudhaa,-1.0351,41.9748,1,Local Network,Other,"Movement of forces: On 4 December 2025, around 400 Al Shabaab arrived in the forested areas in Koday village (Badhaadhe, Lower Juba) and Mudawa village (coded separately). The militants were seen gathering in the area.",0,,1769474342
SOM54028,2025-12-04,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Mudawa,-1.0133,42.0307,1,Local Network,Other,"Movement of forces: On 4 December 2025, around 400 Al Shabaab arrived in the forested areas in Mudawa village (Badhaadhe, Lower Juba) and Koday village (coded separately). The militants were seen gathering in the area.",0,,1768354736
SOM54029,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Kobon,0.0356,42.7091,2,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (Danab) and Jubaland security forces near Kobon village (Jamaame, Lower Juba). There were no casualties.",0,,1768354736
SOM54030,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Mana Moofi,0.0854,42.7123,1,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (Danab) and Jubaland security forces on the outskirts of Mana Moofi village (Jamaame, Lower Juba). There were no casualties.",0,,1768354736
SOM54031,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Bangeeni,0.0500,42.7167,1,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (Danab) and Jubaland security forces on the outskirts of Bangeeni village (Jamaame, Lower Juba). There were no casualties.",0,,1768354736
SOM54032,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Malayle,-0.0016,42.6609,1,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (Danab) and Jubaland security forces on the outskirts of Malayle village (Jamaame, Lower Juba). There were no casualties.",0,,1768354736
SOM54033,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,Military Forces of Somalia (2022-) Jubaland Security Force,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Turdho,-0.1379,42.7146,2,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (Danab) and Jubaland security forces near Turdho village (Jamaame, Lower Juba). There were no casualties.",0,,1774983109
SOM54034,2025-12-08,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8000,44.7000,2,Local Network,Other,"On 8 December 2025, Al Shabaab clashed with government soldiers (SNA) near Janaale town (Marka, Lower Juba). Unspecified number of soldiers were injured.",0,,1768354736
SOM54035,2025-12-07,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8000,44.7000,1,Local Network,Other,"On 7 December 2025, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a forward operation base in Janaale town (Marka, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54036,2025-12-08,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Muuri,2.0345,45.0266,1,Local Network,Other,"Movement of forces: On 8 December 2025, Al Shabaab were seen gathering in Muuri village (Afgooye, Lower Shabelle).",0,,1768354736
SOM54037,2025-12-08,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Saabid,2.1311,45.0377,2,Local Network,Other,"Movement of forces: On 8 December 2025, Al Shabaab were seen gathering near Saabid village (Afgooye, Lower Shabelle).",0,,1768354736
SOM54038,2025-12-08,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Bariirre,2.0476,44.8975,1,Local Network,Other,"Movement of forces: On 8 December 2025, Al Shabaab were seen gathering in the vicinity of Bariirre village (Afgooye, Lower Shabelle).",0,,1768354736
SOM54039,2025-12-07,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Local Network,Other,"On 7 December 2025, Al Shabaab clashed with government security forces (SNA) in the vicinity of Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54040,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bay,Diinsoor,,Diinsoor,2.4074,42.9766,1,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (SNA) in Diinsoor town (Diinsoor, Bay). There were no casualties.",0,,1768354736
SOM54041,2025-12-06,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Bay,Baydhaba,,Aawdiinle,3.1706,43.4099,1,Local Network,Other,"On 6 December 2025, Al Shabaab clashed with government security forces (SNA) at a base in Aawdiinle village (Baydhaba, Bay). There were no casualties.",0,,1768354736
SOM54042,2025-12-08,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,State forces,Al Shabaab,,Rebel group,State forces-Rebel group,,706,Eastern Africa,Somalia,Bakool,Xudur,,Ceel Garas,4.1507,44.2119,2,Local Network,Other,"On 8 December 2025, government security forces (SNA) clashed with Al Shabaab in between Hudur and Ceel Garas village (Xudur, Bakool). There were no casualties.",0,,1768354736
SOM54043,2025-12-08,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,2,Local Network,Other,"Movement of forces: On 8 December 2025, Al Shabaab was observed regrouping the Qurac Joome village near Hudur town (Xudur, Bakool).",0,,1768354736
SOM54044,2025-12-07,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Jamaame,,Taka Wuungu,0.1467,42.7177,1,Local Network,Other,"Movement of forces: On 7 December 2025, Al Shabaab were seen gathering in Taka Wuungu village (Jamaame, Lower Juba).",0,,1768354736
SOM54045,2025-12-09,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Badhaadhe,-1.0300,41.4830,2,Local Network,Other,"Movement of forces: On 9 December 2025, Al Shabaab arrived in Santaro village near Badhaadhe town (Badhaadhe, Lower Juba).",0,,1768354736
SOM54046,2025-12-08,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,2,Local Network,Other,"On 8 December 2025, Al Shabaab clashed with a government security forces (SNA) convoy between Danow and Qoryooley, near Qoryooley town (Qoryooley, Lower Shabelle). 2 were soldiers were injured.",0,,1768354736
SOM54047,2025-12-07,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Farxaane,1.7514,44.5212,1,Local Network,Other,"On 7 December 2025, AUSSOM UPDF troops fired mortar shells targeting Al Shabaab in Farxaane village (Qoryooley, Lower Shabelle). Several militants were injured.",0,,1768354736
SOM54048,2025-12-07,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Haduuman,1.7632,44.5644,1,Local Network,Other,"On 7 December 2025, AUSSOM UPDF troops fired mortar shells targeting Al Shabaab in Haduuman village (Qoryooley, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54049,2025-12-07,2025,1,Political violence,Explosions/Remote violence,Shelling/artillery/missile attack,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,2,Local Network,Other,"On 7 December 2025, AUSSOM UPDF troops fired mortar shells targeting Al Shabaab in Bulo Sidow village near Qoryooley town (Qoryooley, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54050,2025-12-06,2025,1,Political violence,Violence against civilians,Attack,Unidentified Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Farmers (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Marka,,Janaale,1.8000,44.7000,1,Local Network,Other,"On 6 December 2025, unidentified clan militia shot and killed 2 farmers in Beerta Filay Osman Da'ay in the vicinity of Janaale town (Marka, Lower Shabelle). The motive was due to extortion money.",2,,1768354736
SOM54051,2025-12-06,2025,1,Political violence,Battles,Armed clash,Hawiye-Abgal Sub-Clan Militia (Somalia),,Identity militia,Al Shabaab,,Rebel group,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,Local Network,Other,"On 6 December 2025, for the second day, Hawiye-Abgal sub-clan militia clashed with Al Shabaab in Qahiira village near Adan Yabaal town (Adan Yabaal, Middle Shabelle). There were no casualties.",0,,1768354736
SOM54052,2025-12-05,2025,1,Political violence,Battles,Armed clash,Hawiye-Abgal Sub-Clan Militia (Somalia),,Identity militia,Al Shabaab,,Rebel group,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Adan Yabaal,3.7742,46.2499,2,Local Network,Other,"On 5 December 2025, and for two days, Hawiye-Abgal sub-clan militia clashed with Al Shabaab in Qahiira village near Adan Yabaal town (Adan Yabaal, Middle Shabelle). The clash continued the following day (coded separately). There were no casualties.",0,,1768354736
SOM54053,2025-12-07,2025,1,Political violence,Battles,Armed clash,Hawiye-Abgal Sub-Clan Militia (Somalia),,Identity militia,Al Shabaab,,Rebel group,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Middle Shabelle,Adan Yabaal,,Maxamed Saciid,3.3417,46.6015,1,Local Network,Other,"On 7 December 2025, Hawiye-Abgal sub-clan militia clashed with Al Shabaab in Maxamed Saciid village (Adan Yabaal, Middle Shabelle). There were no casualties.",0,,1768354736
SOM54054,2025-12-06,2025,1,Demonstrations,Protests,Peaceful protest,Protesters (Somalia),,Protesters,,,,Protesters only,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Wadajir,2.0462,45.3341,1,Local Network,Other,"On 6 December 2025, residents protested in Bula Hubey neighborhood in Mogadishu - Wadajir (Banadir) against land eviction in Mogadishu. They demanded protection from the government.",0,crowd size=no report,1768354736
SOM54055,2025-12-06,2025,1,Political violence,Battles,Armed clash,Military Forces of Somalia (2022-),,State forces,Police Forces of Somalia (2022-),,State forces,State forces-State forces,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Wadajir,2.0462,45.3341,1,Local Network,Other,"On 6 December 2025, government security forces (SNA) clashed with police forces in Bula Hubey neighborhood in Mogadishu - Wadajir (Banadir). The motive is unknown. There were no casualties.",0,,1768354736
SOM54056,2025-12-08,2025,1,Political violence,Violence against civilians,Attack,Military Forces of Somalia (2022-) National Intelligence and Security Agency,,State forces,Civilians (Somalia),,Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Hawl Wadaag,2.0480,45.3200,1,Local Network,Other,"On 8 December 2025, government soldiers (NISA) beat and injured a civilian motor driver near Hass station in Bakara market in Mogadishu - Hawl Wadaag (Banadir). The motive is unclear. Extent of injuries unknown.",0,,1768354736
SOM54057,2025-12-08,2025,1,Strategic developments,Strategic developments,Change to group/activity,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Taragente,4.3814,45.1946,1,Local Network,Other,"Movement of forces: On 8 December 2025, Al Shabaab arrived in Taragente village (Belet Weyne, Hiraan).",0,,1768354736
SOM54058,2025-12-09,2025,1,Strategic developments,Strategic developments,Agreement,Al Shabaab,,Rebel group,Hawiye-Hawadle Abdi Yussuf Sub-Clan Militia (Somalia),,Identity militia,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Hiraan,Bulo Burto,,Buqda Caqable,4.0601,45.2577,1,Local Network,Other,"On 9 December 2025, Al Shabaab reached an agreement with Hawiye-Hawadle Abdi Yussuf sub-clan militia in Buqda Caqable village (Bulo Burto, Hiraan). The content of the agreement was not disclosed.",0,,1768354736
SOM54059,2025-12-09,2025,1,Strategic developments,Strategic developments,Agreement,Al Shabaab,,Rebel group,Hawiye-Gaaljecel-Caloofi Sub-Clan Militia (Somalia),,Identity militia,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Ceel Cali,4.1950,44.9885,1,Local Network,Other,"On 9 December 2025, Al Shabaab reached an agreement with Hawiye-Gaaljecel-Caloofi sub-clan militia in Ceel Cali village (Belet Weyne, Hiraan). The content of the agreement was not disclosed.",0,,1768354736
SOM54060,2025-12-08,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-) Special Forces,,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Xawaadleey,2.5826,45.4894,2,Local Network,Other,"On 8 December 2025, Al Shabaab clashed with government security forces (Gorgor) near Xawaadleey village (Balcad, Middle Shabelle). There were no casualties.",0,,1768354736
SOM54061,2025-12-10,2025,1,Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,External/Other forces,Al Shabaab,,Rebel group,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Middle Juba,Jilib,,Jilib,0.4833,42.7666,1,Goobjoob; Hiiraan (Somalia); Undisclosed Source,Local partner-Other,"On 10 December 2025, international forces (described as allied forces, coded as Unidentified Military Forces), conducted an airstrike targeting an Al Shabaab in in Jilib town (Jilib, Middle Juba). An unknown number of soldiers were killed and wounded. Unspecified number of fatalities coded as 3.",3,,1768354736
SOM54062,2025-12-10,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Karan,2.0652,45.3900,1,Al Furqaan; Calamada,National,"On 10 December 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in Xaawo Casir in neighborhood in Mogadishu - Karan (Banadir). Al Shabaab claimed to have killed 2 soldiers and 3 others were injured.",2,,1768354736
SOM54063,2025-12-10,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Yaqshid,2.0678,45.3500,1,Al Furqaan; Calamada,National,"On 10 December 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in Carafat neighborhood in Mogadishu - Yaqshid (Banadir). Al Shabaab claimed to have injured 1 soldier.",0,,1768354736
SOM54064,2025-12-10,2025,1,Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Heliwa,2.0844,45.3900,1,Al Furqaan; Calamada,National,"On 10 December 2025, an IED planted by Al Shabaab exploded, targeting government security forces (SNA) at a checkpoint in Suuqa Xolaha neighborhood in Mogadishu - Heliwa (Banadir). Unknown number of soldiers were injured. Al Shabaab claimed responsibility.",0,,1768354736
SOM54065,2025-12-10,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,AUSSOM: Africa Union Support and Stabilisation Mission in Somalia (2025-) (Uganda),,External/Other forces,Rebel group-External/Other forces,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Calamada; Local Network; Radio Kulmiye; Somali Memo,Other-Subnational,"On 10 December 2025, overnight, Al Shabaab clashed with AUSSOM UPDF troops at a base in Qoryooley town (Qoryooley, Lower Shabelle). Casualties unknown. Al Shabaab claimed responsibility.",0,,1768354736
SOM54066,2025-12-10,2025,1,Political violence,Battles,Armed clash,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Qoryooley,,Qoryooley,1.7878,44.5300,1,Calamada; Local Network; Radio Kulmiye; Somali Memo,Other-Subnational,"On 10 December 2025, overnight, Al Shabaab clashed with government security forces (SNA) at a base in Qoryooley town (Qoryooley, Lower Shabelle). Casualties unknown. Al Shabaab claimed responsibility.",0,,1768354736
SOM54067,2025-12-10,2025,1,Political violence,Explosions/Remote violence,Grenade,Al Shabaab,,Rebel group,,,,Rebel group only,,706,Eastern Africa,Somalia,Lower Juba,Kismaayo,,Kismayo,-0.3603,42.5463,1,Calamada; Undisclosed Source,Local partner-Other,"On 10 December 2025, Al Shabaab threw a hand grenade on the road between the refugee camp and the DDR rehabilitation center in Fanole neighborhood in Kismayo town (Kismaayo, Lower Juba). The explosion caused no harm or damage. Al Shabaab claimed responsibility.",0,,1768354736
SOM54068,2025-12-10,2025,1,Political violence,Explosions/Remote violence,Grenade,Al Shabaab,,Rebel group,Military Forces of Somalia (2022-),,State forces,State forces-Rebel group,,706,Eastern Africa,Somalia,Lower Shabelle,Afgooye,,Afgooye,2.1500,45.1160,1,Undisclosed Source,Local partner-Other,"On 10 December 2025, suspected Al Shabaab threw a hand grenade at a location frequented by government soldiers (SNA) in Suuqa Weyn neighborhood in Afgooye town (Afgooye, Lower Shabelle). There were no casualties.",0,,1768354736
SOM54069,2025-12-11,2025,1,Strategic developments,Strategic developments,Other,Hawiye-Hawadle Sub-Clan Militia (Somalia),,Identity militia,,,,Identity militia only,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Belet Weyne,4.7360,45.2043,1,Undisclosed Source,Local partner-Other,"Non-violent activity: On 11 December 2025, Hawiye-Hawadle sub-clan militia established a new illegal checkpoint in the entry point of Beledweyne airport checkpoint 41 in Belet Weyne town (Belet Weyne, Hiraan). The clan militants started collecting money from the passengers before entering the airport area. Some travel agencies collected money from the clan militants to resolve the issue, and the clan militia left the area after receiving the money.",0,,1768354736
SOM54070,2025-12-11,2025,1,Political violence,Battles,Armed clash,Hawiye-Hawadle Sub-Clan Militia (Somalia),,Identity militia,Al Shabaab,,Rebel group,Rebel group-Identity militia,,706,Eastern Africa,Somalia,Hiraan,Belet Weyne,,Dhoqor,4.5296,45.2884,1,Caasimada; Hiiraan (Somalia),National,"On 11 December 2025, Hawiye-Hawadle sub-clan militia clashed with Al Shabaab in Dhoqor village (Belet Weyne, Hiraan). 2 militants were killed.",2,,1768354736
SOM54071,2025-12-11,2025,1,Political violence,Violence against civilians,Attack,Hawiye-Habar Gedir-Ayr Sub-Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Hawiye-Habar Gedir-Ayr Sub-Clan Group (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Galgaduud,Dhuusamarreeb,,Dhuusamarreeb,5.5376,46.3867,1,Local Network; Radio Risala,Other-National,"On 11 December 2025, Hawiye-Habar Gedir-Ayr sub-clan militia shot and killed a civilian from the same sub-clan in at the Dayah neighborhood in Dhuusamarreeb town (Dhuusamarreeb, Galgaduud). The motive was due clan revenge.",1,,1768354736
SOM54072,2025-12-12,2025,1,Political violence,Violence against civilians,Attack,Rahanweyn-Digil-Shanta Caleemo Clan Militia (Somalia),,Identity militia,Civilians (Somalia),Hawiye-Gaaljecel Sub-Clan Group (Somalia),Civilians,Identity militia-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Yaaq Biri Weyne,2.6295,44.6977,1,Caasimada; Hiiraan (Somalia),National,"On 12 December 2025, Rahanweyn-Digil-Shanta Caleemo sub-clan militia shot and killed a civilian from Hawiye-Gaaljecel sub-clan in Yaaq Biri Weyne village (Wanla Weyn, Lower Shabelle). The motive was due to clan revenge.",1,,1768354736
SOM54073,2025-12-11,2025,1,Political violence,Violence against civilians,Attack,Police Forces of Somalia (2022-),,State forces,Civilians (Somalia),Journalists (Somalia),Civilians,State forces-Civilians,Civilian targeting,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Yaqshid,2.0678,45.3500,1,Radio Kulmiye,National,"On 11 December 2025, police forces attacked and injured 11 journalist covering news in Mogadishu - Yaqshid (Banadir). The journalist were covering opposition presidential candidate press briefings.",0,,1768354736
SOM54074,2025-12-11,2025,1,Strategic developments,Strategic developments,Arrests,Police Forces of Somalia (2022-),,State forces,Civilians (Somalia),Journalists (Somalia),Civilians,State forces-Civilians,,706,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Daynile,2.0576,45.2853,1,Radio Kulmiye,National,"On 11 December 2025, police forces arrested 6 journalist covering news in Mogadishu - Daynile (Banadir). The journalist were covering victims of land eviction.",0,,1768354736
